date,city,latitude,longitude,water_level_m,precipitation_mm,flood_alert_flag
2024-09-23,Kollam,8.8932,76.6141,6.69,109.3,Yellow
2024-09-23,Alappuzha,9.4981,76.3388,2.22,101.97,Yellow
2024-09-23,Kottayam,9.5916,76.5222,5.59,69.46,Yellow
2024-09-23,Ernakulam,10.0827,76.2711,3.12,164.18,Yellow
2024-09-23,Thrissur,10.5276,76.2144,2.92,90.11,Yellow
2024-09-23,Palakkad,10.7867,76.6548,3.85,105.73,Yellow
2024-09-23,Malappuram,11.2588,76.3183,5.67,114.82,Yellow
2024-09-23,Kozhikode,11.2588,75.7804,6.66,67.8,Yellow
2024-09-23,Wayanad,11.6854,76.132,5.96,77.78,Yellow
2024-09-23,Kannur,11.8745,75.3704,5.59,117.64,Yellow
2024-09-23,Kasaragod,12.499,75.0577,3.31,133.41,Yellow
2024-09-23,Pathanamthitta,9.2646,76.7874,2.09,166.68,Yellow
2024-09-23,Idukki,9.8501,77.0166,4.33,129.45,Yellow
2024-09-24,Thiruvananthapuram,8.5241,76.9366,3.39,67.56,Yellow
2024-09-24,Kollam,8.8932,76.6141,4.25,68.31,Yellow
2024-09-24,Alappuzha,9.4981,76.3388,6.46,91.31,Yellow
2024-09-24,Kottayam,9.5916,76.5222,5.75,139.48,Yellow
2024-09-24,Ernakulam,10.0827,76.2711,6.95,115.98,Yellow
2024-09-24,Thrissur,10.5276,76.2144,2.53,101.89,Yellow
2024-09-24,Palakkad,10.7867,76.6548,2.48,173.14,Yellow
2024-09-24,Malappuram,11.2588,76.3183,7.22,143.33,Red
2024-09-24,Kozhikode,11.2588,75.7804,7.5,94.08,Red
2024-09-24,Wayanad,11.6854,76.132,4.16,169.33,Yellow
2024-09-24,Kannur,11.8745,75.3704,4.66,168.49,Yellow
2024-09-24,Kasaragod,12.499,75.0577,2.34,91.4,Yellow
2024-09-24,Pathanamthitta,9.2646,76.7874,5.85,90.8,Yellow
2024-09-24,Idukki,9.8501,77.0166,4.03,149.53,Yellow
2024-09-25,Thiruvananthapuram,8.5241,76.9366,3.95,71.56,Yellow
2024-09-25,Kollam,8.8932,76.6141,5.56,135.89,Yellow
2024-09-25,Alappuzha,9.4981,76.3388,4.51,89.44,Yellow
2024-09-25,Kottayam,9.5916,76.5222,3.8,129.66,Yellow
2024-09-25,Ernakulam,10.0827,76.2711,5.33,106.33,Yellow
2024-09-25,Thrissur,10.5276,76.2144,5.69,153.06,Orange
2024-09-25,Palakkad,10.7867,76.6548,5.91,72.76,Yellow
2024-09-25,Malappuram,11.2588,76.3183,2.6,121.98,Yellow
2024-09-25,Kozhikode,11.2588,75.7804,7.77,143.01,Red
2024-09-25,Wayanad,11.6854,76.132,3.8,109.42,Yellow
2024-09-25,Kannur,11.8745,75.3704,3.47,167.43,Yellow
2024-09-25,Kasaragod,12.499,75.0577,3.65,83.68,Yellow
2024-09-25,Pathanamthitta,9.2646,76.7874,3.17,96.15,Yellow
2024-09-25,Idukki,9.8501,77.0166,4.09,96.07,Yellow
2024-09-26,Thiruvananthapuram,8.5241,76.9366,5.75,91.49,Yellow
2024-09-26,Kollam,8.8932,76.6141,4.53,114.8,Yellow
2024-09-26,Alappuzha,9.4981,76.3388,6.29,63.11,Yellow
2024-09-26,Kottayam,9.5916,76.5222,2.1,139.71,Yellow
2024-09-26,Ernakulam,10.0827,76.2711,7.74,141.13,Red
2024-09-26,Thrissur,10.5276,76.2144,6.75,121.86,Yellow
2024-09-26,Palakkad,10.7867,76.6548,2.75,87.08,Yellow
2024-09-26,Malappuram,11.2588,76.3183,6.59,127.53,Yellow
2024-09-26,Kozhikode,11.2588,75.7804,6.09,95.73,Yellow
2024-09-26,Wayanad,11.6854,76.132,4.48,181.43,Yellow
2024-09-26,Kannur,11.8745,75.3704,6.73,118.69,Yellow
2024-09-26,Kasaragod,12.499,75.0577,3.56,142.18,Yellow
2024-09-26,Pathanamthitta,9.2646,76.7874,6.43,117.05,Yellow
2024-09-26,Idukki,9.8501,77.0166,3.01,119.47,Yellow
2024-09-27,Thiruvananthapuram,8.5241,76.9366,3.12,160.57,Yellow
2024-09-27,Kollam,8.8932,76.6141,3.77,139.18,Yellow
2024-09-27,Alappuzha,9.4981,76.3388,5.35,103.68,Yellow
2024-09-27,Kottayam,9.5916,76.5222,4.8,117.55,Yellow
2024-09-27,Ernakulam,10.0827,76.2711,5.13,131.86,Yellow
2024-09-27,Thrissur,10.5276,76.2144,7.48,62.57,Red
2024-09-27,Palakkad,10.7867,76.6548,3.52,126.96,Yellow
2024-09-27,Malappuram,11.2588,76.3183,6.53,67.53,Yellow
2024-09-27,Kozhikode,11.2588,75.7804,4.58,74.33,Yellow
2024-09-27,Wayanad,11.6854,76.132,6.92,104.91,Yellow
2024-09-27,Kannur,11.8745,75.3704,4.05,126.12,Yellow
2024-09-27,Kasaragod,12.499,75.0577,6.43,135.31,Yellow
2024-09-27,Pathanamthitta,9.2646,76.7874,3.56,136.91,Yellow
2024-09-27,Idukki,9.8501,77.0166,2.58,104.47,Yellow
2024-09-28,Thiruvananthapuram,8.5241,76.9366,5.16,132.85,Yellow
2024-09-28,Kollam,8.8932,76.6141,4.4,154.87,Yellow
2024-09-28,Alappuzha,9.4981,76.3388,3.3,139.19,Yellow
2024-09-28,Kottayam,9.5916,76.5222,5.62,82.66,Yellow
2024-09-28,Ernakulam,10.0827,76.2711,2.31,131.32,Yellow
2024-09-28,Thrissur,10.5276,76.2144,6.43,56.84,Yellow
2024-09-28,Palakkad,10.7867,76.6548,2.97,159.05,Yellow
2024-09-28,Malappuram,11.2588,76.3183,7.72,119.98,Red
2024-09-28,Kozhikode,11.2588,75.7804,3.69,131.44,Yellow
2024-09-28,Wayanad,11.6854,76.132,4.77,152.7,Yellow
2024-09-28,Kannur,11.8745,75.3704,3.01,87.84,Yellow
2024-09-28,Kasaragod,12.499,75.0577,5.1,146.89,Yellow
2024-09-28,Pathanamthitta,9.2646,76.7874,2.14,46.24,Yellow
2024-09-28,Idukki,9.8501,77.0166,3.0,212.94,Red
2024-09-29,Thiruvananthapuram,8.5241,76.9366,2.87,120.31,Yellow
2024-09-29,Kollam,8.8932,76.6141,3.69,211.96,Red
2024-09-29,Alappuzha,9.4981,76.3388,4.64,117.9,Yellow
2024-09-29,Kottayam,9.5916,76.5222,6.06,84.75,Yellow
2024-09-29,Ernakulam,10.0827,76.2711,2.04,69.43,Yellow
2024-09-29,Thrissur,10.5276,76.2144,3.97,79.06,Yellow
2024-09-29,Palakkad,10.7867,76.6548,5.85,119.08,Yellow
2024-09-29,Malappuram,11.2588,76.3183,7.26,133.82,Red
2024-09-29,Kozhikode,11.2588,75.7804,7.63,83.52,Red
2024-09-29,Wayanad,11.6854,76.132,3.43,148.8,Yellow
2024-09-29,Kannur,11.8745,75.3704,3.42,131.78,Yellow
2024-09-29,Kasaragod,12.499,75.0577,2.79,87.81,Yellow
2024-09-29,Pathanamthitta,9.2646,76.7874,6.45,97.26,Yellow
2024-09-29,Idukki,9.8501,77.0166,4.47,112.75,Yellow
2024-09-30,Thiruvananthapuram,8.5241,76.9366,4.52,78.72,Yellow
2024-09-30,Kollam,8.8932,76.6141,6.78,155.15,Orange
2024-09-30,Alappuzha,9.4981,76.3388,4.87,172.52,Yellow
2024-09-30,Kottayam,9.5916,76.5222,6.91,108.23,Yellow
2024-09-30,Ernakulam,10.0827,76.2711,4.91,167.92,Yellow
2024-09-30,Thrissur,10.5276,76.2144,6.99,130.73,Yellow
2024-09-30,Palakkad,10.7867,76.6548,2.56,113.69,Yellow
2024-09-30,Malappuram,11.2588,76.3183,7.64,120.39,Red
2024-09-30,Kozhikode,11.2588,75.7804,5.31,83.44,Yellow
2024-09-30,Wayanad,11.6854,76.132,6.26,102.23,Yellow
2024-09-30,Kannur,11.8745,75.3704,3.45,134.03,Yellow
2024-09-30,Kasaragod,12.499,75.0577,5.15,95.38,Yellow
2024-09-30,Pathanamthitta,9.2646,76.7874,4.07,191.52,Yellow
2024-09-30,Idukki,9.8501,77.0166,4.99,183.67,Yellow
2024-10-01,Thiruvananthapuram,8.5241,76.9366,3.73,97.53,Yellow
2024-10-01,Kollam,8.8932,76.6141,5.19,118.21,Yellow
2024-10-01,Alappuzha,9.4981,76.3388,5.56,67.15,Yellow
2024-10-01,Kottayam,9.5916,76.5222,4.21,182.8,Yellow
2024-10-01,Ernakulam,10.0827,76.2711,2.8,102.15,Yellow
2024-10-01,Thrissur,10.5276,76.2144,2.77,84.54,Yellow
2024-10-01,Palakkad,10.7867,76.6548,1.87,250.16,Red
2024-10-01,Malappuram,11.2588,76.3183,5.3,86.13,Yellow
2024-10-01,Kozhikode,11.2588,75.7804,4.74,101.12,Yellow
2024-10-01,Wayanad,11.6854,76.132,3.24,167.47,Yellow
2024-10-01,Kannur,11.8745,75.3704,5.46,148.68,Yellow
2024-10-01,Kasaragod,12.499,75.0577,4.81,114.68,Yellow
2024-10-01,Pathanamthitta,9.2646,76.7874,6.56,166.37,Orange
2024-10-01,Idukki,9.8501,77.0166,7.53,107.33,Red
2024-10-02,Thiruvananthapuram,8.5241,76.9366,3.05,60.77,Yellow
2024-10-02,Kollam,8.8932,76.6141,3.56,133.44,Yellow
2024-10-02,Alappuzha,9.4981,76.3388,4.98,151.45,Yellow
2024-10-02,Kottayam,9.5916,76.5222,5.37,174.98,Orange
2024-10-02,Ernakulam,10.0827,76.2711,4.41,150.07,Yellow
2024-10-02,Thrissur,10.5276,76.2144,4.4,167.94,Yellow
2024-10-02,Palakkad,10.7867,76.6548,4.47,133.35,Yellow
2024-10-02,Malappuram,11.2588,76.3183,8.45,236.09,Red
2024-10-02,Kozhikode,11.2588,75.7804,4.76,20.75,Yellow
2024-10-02,Wayanad,11.6854,76.132,5.64,128.2,Yellow
2024-10-02,Kannur,11.8745,75.3704,5.1,126.02,Yellow
2024-10-02,Kasaragod,12.499,75.0577,5.21,94.18,Yellow
2024-10-02,Pathanamthitta,9.2646,76.7874,2.2,131.73,Yellow
2024-10-02,Idukki,9.8501,77.0166,8.66,75.45,Red
2024-10-03,Thiruvananthapuram,8.5241,76.9366,2.69,39.75,Yellow
2024-10-03,Kollam,8.8932,76.6141,3.65,144.05,Yellow
2024-10-03,Alappuzha,9.4981,76.3388,4.41,132.0,Yellow
2024-10-03,Kottayam,9.5916,76.5222,4.94,124.32,Yellow
2024-10-03,Ernakulam,10.0827,76.2711,3.41,150.78,Yellow
2024-10-03,Thrissur,10.5276,76.2144,2.16,120.27,Yellow
2024-10-03,Palakkad,10.7867,76.6548,2.46,113.63,Yellow
2024-10-03,Malappuram,11.2588,76.3183,5.16,81.18,Yellow
2024-10-03,Kozhikode,11.2588,75.7804,6.83,139.47,Yellow
2024-10-03,Wayanad,11.6854,76.132,4.81,171.32,Yellow
2024-10-03,Kannur,11.8745,75.3704,4.49,100.25,Yellow
2024-10-03,Kasaragod,12.499,75.0577,2.72,173.82,Yellow
2024-10-03,Pathanamthitta,9.2646,76.7874,5.71,173.11,Orange
2024-10-03,Idukki,9.8501,77.0166,7.25,106.41,Red
2024-10-04,Thiruvananthapuram,8.5241,76.9366,3.48,78.76,Yellow
2024-10-04,Kollam,8.8932,76.6141,4.85,129.46,Yellow
2024-10-04,Alappuzha,9.4981,76.3388,2.12,151.5,Yellow
2024-10-04,Kottayam,9.5916,76.5222,3.42,81.89,Yellow
2024-10-04,Ernakulam,10.0827,76.2711,6.1,125.97,Yellow
2024-10-04,Thrissur,10.5276,76.2144,2.9,139.27,Yellow
2024-10-04,Palakkad,10.7867,76.6548,4.34,146.61,Yellow
2024-10-04,Malappuram,11.2588,76.3183,3.48,120.0,Yellow
2024-10-04,Kozhikode,11.2588,75.7804,6.96,72.3,Yellow
2024-10-04,Wayanad,11.6854,76.132,3.08,116.12,Yellow
2024-10-04,Kannur,11.8745,75.3704,6.57,111.9,Yellow
2024-10-04,Kasaragod,12.499,75.0577,5.16,162.56,Orange
2024-10-04,Pathanamthitta,9.2646,76.7874,3.92,103.86,Yellow
2024-10-04,Idukki,9.8501,77.0166,6.91,178.13,Orange
2024-10-05,Thiruvananthapuram,8.5241,76.9366,5.22,124.86,Yellow
2024-10-05,Kollam,8.8932,76.6141,4.7,80.79,Yellow
2024-10-05,Alappuzha,9.4981,76.3388,5.68,40.57,Yellow
2024-10-05,Kottayam,9.5916,76.5222,6.41,171.4,Orange
2024-10-05,Ernakulam,10.0827,76.2711,3.43,126.28,Yellow
2024-10-05,Thrissur,10.5276,76.2144,7.56,128.24,Red
2024-10-05,Palakkad,10.7867,76.6548,5.61,121.92,Yellow
2024-10-05,Malappuram,11.2588,76.3183,4.8,75.44,Yellow
2024-10-05,Kozhikode,11.2588,75.7804,3.57,164.73,Yellow
2024-10-05,Wayanad,11.6854,76.132,5.95,151.08,Orange
2024-10-05,Kannur,11.8745,75.3704,2.58,156.17,Yellow
2024-10-05,Kasaragod,12.499,75.0577,3.03,92.41,Yellow
2024-10-05,Pathanamthitta,9.2646,76.7874,4.16,113.36,Yellow
2024-10-05,Idukki,9.8501,77.0166,3.42,66.54,Yellow
2024-10-06,Thiruvananthapuram,8.5241,76.9366,4.07,94.62,Yellow
2024-10-06,Kollam,8.8932,76.6141,3.55,138.59,Yellow
2024-10-06,Alappuzha,9.4981,76.3388,4.6,138.96,Yellow
2024-10-06,Kottayam,9.5916,76.5222,2.72,111.68,Yellow
2024-10-06,Ernakulam,10.0827,76.2711,6.41,107.19,Yellow
2024-10-06,Thrissur,10.5276,76.2144,5.55,191.67,Orange
2024-10-06,Palakkad,10.7867,76.6548,3.69,59.56,Yellow
2024-10-06,Malappuram,11.2588,76.3183,6.64,100.07,Yellow
2024-10-06,Kozhikode,11.2588,75.7804,3.34,37.44,Yellow
2024-10-06,Wayanad,11.6854,76.132,4.84,161.35,Yellow
2024-10-06,Kannur,11.8745,75.3704,7.2,158.06,Red
2024-10-06,Kasaragod,12.499,75.0577,6.09,124.1,Yellow
2024-10-06,Pathanamthitta,9.2646,76.7874,6.41,53.47,Yellow
2024-10-06,Idukki,9.8501,77.0166,3.04,158.97,Yellow
2024-10-07,Thiruvananthapuram,8.5241,76.9366,2.63,180.6,Yellow
2024-10-07,Kollam,8.8932,76.6141,6.41,186.25,Orange
2024-10-07,Alappuzha,9.4981,76.3388,4.47,110.05,Yellow
2024-10-07,Kottayam,9.5916,76.5222,3.31,146.39,Yellow
2024-10-07,Ernakulam,10.0827,76.2711,7.87,42.68,Red
2024-10-07,Thrissur,10.5276,76.2144,2.95,101.47,Yellow
2024-10-07,Palakkad,10.7867,76.6548,5.98,68.18,Yellow
2024-10-07,Malappuram,11.2588,76.3183,5.22,96.07,Yellow
2024-10-07,Kozhikode,11.2588,75.7804,3.79,44.09,Yellow
2024-10-07,Wayanad,11.6854,76.132,6.64,121.13,Yellow
2024-10-07,Kannur,11.8745,75.3704,6.07,136.98,Yellow
2024-10-07,Kasaragod,12.499,75.0577,6.47,106.85,Yellow
2024-10-07,Pathanamthitta,9.2646,76.7874,3.89,94.9,Yellow
2024-10-07,Idukki,9.8501,77.0166,2.66,80.24,Yellow
2024-10-08,Thiruvananthapuram,8.5241,76.9366,2.94,143.56,Yellow
2024-10-08,Kollam,8.8932,76.6141,5.37,109.02,Yellow
2024-10-08,Alappuzha,9.4981,76.3388,5.66,129.99,Yellow
2024-10-08,Kottayam,9.5916,76.5222,7.01,77.9,Red
2024-10-08,Ernakulam,10.0827,76.2711,2.36,161.76,Yellow
2024-10-08,Thrissur,10.5276,76.2144,3.7,176.12,Yellow
2024-10-08,Palakkad,10.7867,76.6548,4.31,106.85,Yellow
2024-10-08,Malappuram,11.2588,76.3183,8.46,161.31,Red
2024-10-08,Kozhikode,11.2588,75.7804,6.98,96.2,Yellow
2024-10-08,Wayanad,11.6854,76.132,3.39,206.2,Red
2024-10-08,Kannur,11.8745,75.3704,4.47,119.77,Yellow
2024-10-08,Kasaragod,12.499,75.0577,3.8,56.0,Yellow
2024-10-08,Pathanamthitta,9.2646,76.7874,5.27,133.7,Yellow
2024-10-08,Idukki,9.8501,77.0166,8.73,130.64,Red
2024-10-09,Thiruvananthapuram,8.5241,76.9366,4.58,147.48,Yellow
2024-10-09,Kollam,8.8932,76.6141,3.02,192.42,Yellow
2024-10-09,Alappuzha,9.4981,76.3388,5.25,202.9,Red
2024-10-09,Kottayam,9.5916,76.5222,4.89,133.96,Yellow
2024-10-09,Ernakulam,10.0827,76.2711,6.7,121.09,Yellow
2024-10-09,Thrissur,10.5276,76.2144,6.99,83.53,Yellow
2024-10-09,Palakkad,10.7867,76.6548,4.12,130.09,Yellow
2024-10-09,Malappuram,11.2588,76.3183,2.68,207.56,Red
2024-10-09,Kozhikode,11.2588,75.7804,7.34,135.44,Red
2024-10-09,Wayanad,11.6854,76.132,3.57,65.83,Yellow
2024-10-09,Kannur,11.8745,75.3704,3.58,148.36,Yellow
2024-10-09,Kasaragod,12.499,75.0577,2.4,140.82,Yellow
2024-10-09,Pathanamthitta,9.2646,76.7874,5.0,146.67,Yellow
2024-10-09,Idukki,9.8501,77.0166,2.56,127.5,Yellow
2024-10-10,Thiruvananthapuram,8.5241,76.9366,3.94,117.63,Yellow
2024-10-10,Kollam,8.8932,76.6141,6.45,160.0,Orange
2024-10-10,Alappuzha,9.4981,76.3388,3.25,152.93,Yellow
2024-10-10,Kottayam,9.5916,76.5222,5.92,208.1,Red
2024-10-10,Ernakulam,10.0827,76.2711,7.42,82.4,Red
2024-10-10,Thrissur,10.5276,76.2144,2.34,126.95,Yellow
2024-10-10,Palakkad,10.7867,76.6548,5.27,101.8,Yellow
2024-10-10,Malappuram,11.2588,76.3183,6.28,88.45,Yellow
2024-10-10,Kozhikode,11.2588,75.7804,7.92,163.15,Red
2024-10-10,Wayanad,11.6854,76.132,3.18,133.93,Yellow
2024-10-10,Kannur,11.8745,75.3704,5.35,88.74,Yellow
2024-10-10,Kasaragod,12.499,75.0577,5.76,153.14,Orange
2024-10-10,Pathanamthitta,9.2646,76.7874,2.96,140.5,Yellow
2024-10-10,Idukki,9.8501,77.0166,5.53,107.68,Yellow
2024-10-11,Thiruvananthapuram,8.5241,76.9366,2.95,163.83,Yellow
2024-10-11,Kollam,8.8932,76.6141,3.01,60.14,Yellow
2024-10-11,Alappuzha,9.4981,76.3388,4.06,162.1,Yellow
2024-10-11,Kottayam,9.5916,76.5222,5.84,61.27,Yellow
2024-10-11,Ernakulam,10.0827,76.2711,2.65,166.74,Yellow
2024-10-11,Thrissur,10.5276,76.2144,7.0,176.34,Red
2024-10-11,Palakkad,10.7867,76.6548,3.44,140.54,Yellow
2024-10-11,Malappuram,11.2588,76.3183,5.24,29.83,Yellow
2024-10-11,Kozhikode,11.2588,75.7804,5.68,88.78,Yellow
2024-10-11,Wayanad,11.6854,76.132,6.27,90.86,Yellow
2024-10-11,Kannur,11.8745,75.3704,6.92,158.21,Orange
2024-10-11,Kasaragod,12.499,75.0577,3.5,101.99,Yellow
2024-10-11,Pathanamthitta,9.2646,76.7874,2.64,53.01,Yellow
2024-10-11,Idukki,9.8501,77.0166,6.1,197.81,Orange
2024-10-12,Thiruvananthapuram,8.5241,76.9366,4.51,135.03,Yellow
2024-10-12,Kollam,8.8932,76.6141,3.75,164.76,Yellow
2024-10-12,Alappuzha,9.4981,76.3388,2.75,154.34,Yellow
2024-10-12,Kottayam,9.5916,76.5222,4.43,113.5,Yellow
2024-10-12,Ernakulam,10.0827,76.2711,4.3,80.66,Yellow
2024-10-12,Thrissur,10.5276,76.2144,6.15,109.2,Yellow
2024-10-12,Palakkad,10.7867,76.6548,2.53,105.99,Yellow
2024-10-12,Malappuram,11.2588,76.3183,7.08,186.27,Red
2024-10-12,Kozhikode,11.2588,75.7804,2.72,149.93,Yellow
2024-10-12,Wayanad,11.6854,76.132,6.84,92.68,Yellow
2024-10-12,Kannur,11.8745,75.3704,5.77,45.5,Yellow
2024-10-12,Kasaragod,12.499,75.0577,3.22,173.21,Yellow
2024-10-12,Pathanamthitta,9.2646,76.7874,2.52,121.1,Yellow
2024-10-12,Idukki,9.8501,77.0166,6.05,140.69,Yellow
2024-10-13,Thiruvananthapuram,8.5241,76.9366,3.27,123.8,Yellow
2024-10-13,Kollam,8.8932,76.6141,3.5,145.68,Yellow
2024-10-13,Alappuzha,9.4981,76.3388,4.82,159.31,Yellow
2024-10-13,Kottayam,9.5916,76.5222,7.0,126.3,Red
2024-10-13,Ernakulam,10.0827,76.2711,7.73,110.03,Red
2024-10-13,Thrissur,10.5276,76.2144,5.35,65.06,Yellow
2024-10-13,Palakkad,10.7867,76.6548,1.64,131.21,Yellow
2024-10-13,Malappuram,11.2588,76.3183,5.57,105.21,Yellow
2024-10-13,Kozhikode,11.2588,75.7804,2.69,88.72,Yellow
2024-10-13,Wayanad,11.6854,76.132,5.98,79.58,Yellow
2024-10-13,Kannur,11.8745,75.3704,3.92,37.28,Yellow
2024-10-13,Kasaragod,12.499,75.0577,4.18,88.39,Yellow
2024-10-13,Pathanamthitta,9.2646,76.7874,3.52,113.57,Yellow
2024-10-13,Idukki,9.8501,77.0166,5.88,71.59,Yellow
2024-10-14,Thiruvananthapuram,8.5241,76.9366,3.46,78.99,Yellow
2024-10-14,Kollam,8.8932,76.6141,3.71,147.52,Yellow
2024-10-14,Alappuzha,9.4981,76.3388,5.68,96.71,Yellow
2024-10-14,Kottayam,9.5916,76.5222,7.48,101.54,Red
2024-10-14,Ernakulam,10.0827,76.2711,5.94,142.79,Yellow
2024-10-14,Thrissur,10.5276,76.2144,3.95,120.48,Yellow
2024-10-14,Palakkad,10.7867,76.6548,4.22,110.44,Yellow
2024-10-14,Malappuram,11.2588,76.3183,3.66,123.76,Yellow
2024-10-14,Kozhikode,11.2588,75.7804,4.13,148.52,Yellow
2024-10-14,Wayanad,11.6854,76.132,4.75,160.27,Yellow
2024-10-14,Kannur,11.8745,75.3704,6.8,125.64,Yellow
2024-10-14,Kasaragod,12.499,75.0577,5.72,46.7,Yellow
2024-10-14,Pathanamthitta,9.2646,76.7874,3.04,63.61,Yellow
2024-10-14,Idukki,9.8501,77.0166,8.74,44.18,Red
2024-10-15,Thiruvananthapuram,8.5241,76.9366,4.75,100.59,Yellow
2024-10-15,Kollam,8.8932,76.6141,5.06,89.06,Yellow
2024-10-15,Alappuzha,9.4981,76.3388,2.75,104.61,Yellow
2024-10-15,Kottayam,9.5916,76.5222,3.47,114.06,Yellow
2024-10-15,Ernakulam,10.0827,76.2711,5.54,163.18,Orange
2024-10-15,Thrissur,10.5276,76.2144,4.07,99.2,Yellow
2024-10-15,Palakkad,10.7867,76.6548,3.8,135.43,Yellow
2024-10-15,Malappuram,11.2588,76.3183,6.21,98.08,Yellow
2024-10-15,Kozhikode,11.2588,75.7804,4.24,80.92,Yellow
2024-10-15,Wayanad,11.6854,76.132,4.27,216.08,Red
2024-10-15,Kannur,11.8745,75.3704,6.53,120.19,Yellow
2024-10-15,Kasaragod,12.499,75.0577,5.65,25.84,Yellow
2024-10-15,Pathanamthitta,9.2646,76.7874,3.57,214.94,Red
2024-10-15,Idukki,9.8501,77.0166,6.66,117.12,Yellow
2024-10-16,Thiruvananthapuram,8.5241,76.9366,3.42,96.05,Yellow
2024-10-16,Kollam,8.8932,76.6141,4.46,166.36,Yellow
2024-10-16,Alappuzha,9.4981,76.3388,6.14,160.08,Orange
2024-10-16,Kottayam,9.5916,76.5222,4.56,94.45,Yellow
2024-10-16,Ernakulam,10.0827,76.2711,3.76,170.48,Yellow
2024-10-16,Thrissur,10.5276,76.2144,2.93,70.21,Yellow
2024-10-16,Palakkad,10.7867,76.6548,2.78,202.78,Red
2024-10-16,Malappuram,11.2588,76.3183,7.12,213.03,Red
2024-10-16,Kozhikode,11.2588,75.7804,7.72,127.95,Red
2024-10-16,Wayanad,11.6854,76.132,6.77,83.06,Yellow
2024-10-16,Kannur,11.8745,75.3704,4.97,137.18,Yellow
2024-10-16,Kasaragod,12.499,75.0577,6.82,102.08,Yellow
2024-10-16,Pathanamthitta,9.2646,76.7874,5.7,169.93,Orange
2024-10-16,Idukki,9.8501,77.0166,6.35,128.43,Yellow
2024-10-17,Thiruvananthapuram,8.5241,76.9366,3.87,123.36,Yellow
2024-10-17,Kollam,8.8932,76.6141,5.76,104.96,Yellow
2024-10-17,Alappuzha,9.4981,76.3388,3.17,139.47,Yellow
2024-10-17,Kottayam,9.5916,76.5222,2.82,94.13,Yellow
2024-10-17,Ernakulam,10.0827,76.2711,4.14,126.52,Yellow
2024-10-17,Thrissur,10.5276,76.2144,5.33,115.77,Yellow
2024-10-17,Palakkad,10.7867,76.6548,4.21,134.43,Yellow
2024-10-17,Malappuram,11.2588,76.3183,6.44,88.82,Yellow
2024-10-17,Kozhikode,11.2588,75.7804,5.64,111.0,Yellow
2024-10-17,Wayanad,11.6854,76.132,4.88,67.14,Yellow
2024-10-17,Kannur,11.8745,75.3704,2.71,170.86,Yellow
2024-10-17,Kasaragod,12.499,75.0577,5.09,39.79,Yellow
2024-10-17,Pathanamthitta,9.2646,76.7874,5.29,150.05,Orange
2024-10-17,Idukki,9.8501,77.0166,5.92,92.34,Yellow
2024-10-18,Thiruvananthapuram,8.5241,76.9366,5.24,115.68,Yellow
2024-10-18,Kollam,8.8932,76.6141,4.19,85.87,Yellow
2024-10-18,Alappuzha,9.4981,76.3388,4.9,192.73,Yellow
2024-10-18,Kottayam,9.5916,76.5222,2.8,66.28,Yellow
2024-10-18,Ernakulam,10.0827,76.2711,7.71,170.24,Red
2024-10-18,Thrissur,10.5276,76.2144,7.74,190.87,Red
2024-10-18,Palakkad,10.7867,76.6548,2.55,168.91,Yellow
2024-10-18,Malappuram,11.2588,76.3183,2.98,119.12,Yellow
2024-10-18,Kozhikode,11.2588,75.7804,4.16,170.22,Yellow
2024-10-18,Wayanad,11.6854,76.132,5.72,162.38,Orange
2024-10-18,Kannur,11.8745,75.3704,6.1,139.28,Yellow
2024-10-18,Kasaragod,12.499,75.0577,6.9,82.68,Yellow
2024-10-18,Pathanamthitta,9.2646,76.7874,3.7,85.82,Yellow
2024-10-18,Idukki,9.8501,77.0166,4.08,170.56,Yellow
2024-10-19,Thiruvananthapuram,8.5241,76.9366,3.37,195.26,Yellow
2024-10-19,Kollam,8.8932,76.6141,4.43,81.19,Yellow
2024-10-19,Alappuzha,9.4981,76.3388,3.6,78.84,Yellow
2024-10-19,Kottayam,9.5916,76.5222,7.24,139.64,Red
2024-10-19,Ernakulam,10.0827,76.2711,6.25,58.77,Yellow
2024-10-19,Thrissur,10.5276,76.2144,6.7,78.89,Yellow
2024-10-19,Palakkad,10.7867,76.6548,5.64,95.92,Yellow
2024-10-19,Malappuram,11.2588,76.3183,3.91,95.43,Yellow
2024-10-19,Kozhikode,11.2588,75.7804,6.64,98.38,Yellow
2024-10-19,Wayanad,11.6854,76.132,4.81,101.91,Yellow
2024-10-19,Kannur,11.8745,75.3704,3.67,111.41,Yellow
2024-10-19,Kasaragod,12.499,75.0577,4.81,126.01,Yellow
2024-10-19,Pathanamthitta,9.2646,76.7874,6.18,183.6,Orange
2024-10-19,Idukki,9.8501,77.0166,7.62,149.61,Red
2024-10-20,Thiruvananthapuram,8.5241,76.9366,3.9,94.34,Yellow
2024-10-20,Kollam,8.8932,76.6141,4.05,102.56,Yellow
2024-10-20,Alappuzha,9.4981,76.3388,3.47,127.01,Yellow
2024-10-20,Kottayam,9.5916,76.5222,5.48,135.64,Yellow
2024-10-20,Ernakulam,10.0827,76.2711,7.67,153.63,Red
2024-10-20,Thrissur,10.5276,76.2144,6.92,149.63,Yellow
2024-10-20,Palakkad,10.7867,76.6548,4.35,113.98,Yellow
2024-10-20,Malappuram,11.2588,76.3183,8.02,150.34,Red
